schoolid,Z,Y,S3,C1,C2,C3,XC,X1,X2,X3,X4,X5
47,1,1.203342464,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.988871361,7,15,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.16406348,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,1.568749779,7,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.231972111,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.106121543,5,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.49887919,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.562082656,4,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.006741021,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,1.387874394,6,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.336023071,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.725803129,4,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.459541277,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.467620877,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.2007477,4,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.330151189,6,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.868816551,6,5,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.172327065,5,14,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.753204631,5,10,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,1.257977789,6,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.111553791,5,13,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.299799252,2,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.339507562,5,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.30333388,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-1.028400717,5,1,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,1.274904223,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.861488894,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.679448601,5,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,0.053215916,6,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-0.266974262,5,9,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,1,-1.013530859,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.684002372,5,14,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.473627918,5,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.816354277,6,10,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.552779362,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.509941135,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.380546314,3,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.285469583,5,10,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.800396138,4,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.378156402,6,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.00153321,3,1,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.094380564,4,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.023237901,6,10,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.51099626,6,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.168461032,6,14,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.506778134,5,11,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.056898025,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.722301965,5,1,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.563072545,3,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.354343744,1,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.330511627,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.674724596,7,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.458471366,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.281348913,4,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.660350998,4,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.096848096,6,9,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.621379541,1,14,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.28277466,5,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.434799382,5,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.16196032,5,9,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.23086107,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.201764283,6,1,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.007752314,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.249225456,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.215170618,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.591022419,6,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.760757389,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.340959246,5,15,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.263808173,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.072777424,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.20137579,5,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.870473399,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.241679128,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.852722523,7,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.286954258,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.083177972,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.133120636,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.145959304,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.185654554,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.049066646,5,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.33405534,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.14856875,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.027590277,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.813208682,5,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.188918966,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.921425578,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.007498137,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.790036508,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.847131113,4,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.329683522,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.18066855,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.43798986,6,12,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.464386318,2,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.43199723,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.652546578,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.331417289,7,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.668445364,3,11,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.761990717,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.187079583,6,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.329596762,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.120063089,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.263444323,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.771259256,6,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.101239394,6,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.582322599,6,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.27214833,4,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.401608314,6,15,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.374440297,5,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.161097075,6,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.709066487,6,1,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.165347734,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.737394426,3,5,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.163714356,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.462348777,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.439764989,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.851911094,6,5,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.508876305,3,10,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.133363818,6,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.320663421,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.594278982,7,13,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.541616447,5,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.118784813,7,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.202597252,7,8,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.464449922,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.376433742,1,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.281497133,4,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.060501038,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.217666021,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.979367236,7,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.876353978,4,1,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.032756705,3,7,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.686199846,4,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.157121391,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.0632004,6,9,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.115376823,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.167804216,6,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.64237576,5,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.273030316,5,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.288280572,1,8,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.270572016,2,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.187344016,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.16165963,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.658150102,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.12642401,7,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.261946522,6,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.576303876,3,14,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.129435736,6,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.40449129,6,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.487952625,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.139595967,6,15,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.212891034,7,1,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.468694735,5,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.248091346,5,9,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.447342073,5,5,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.982454451,5,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.123883328,4,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.637019438,7,1,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.15843405,5,5,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.633337788,1,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.554921411,3,6,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.226027388,7,5,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.017578641,6,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.460056392,6,15,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.245007222,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.35266282,5,1,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.735877744,4,14,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.118312513,5,5,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.460204495,7,1,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.026559596,4,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.70390993,4,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.386654288,7,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.987175108,4,14,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.111030351,4,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.464980784,4,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.147342684,5,15,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.40104668,6,5,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.250292759,4,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.353625082,7,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.52249281,2,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.439011249,3,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.125591786,4,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.048416292,5,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.104504273,6,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.7893684,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.225572111,6,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.35762925,4,14,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.654684316,6,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.614854125,5,1,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.424974126,5,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.26477536,5,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.31822667,4,10,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.331020376,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.144303909,7,5,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.383052239,5,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.097290774,6,8,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.316954972,4,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.14747055,5,7,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.085677187,1,1,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.673049827,4,4,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.771794146,5,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.102289791,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.109970688,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.639424849,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.467191138,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.53007485,5,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.693673146,7,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.519650238,6,13,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.602823654,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.309761032,5,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.260683747,6,10,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.100886725,7,14,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.399602497,5,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.113465035,5,6,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.162377256,6,2,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.862650484,6,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.345186597,5,5,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.149689347,4,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.081838671,5,15,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.750896328,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.548067783,5,11,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.111391905,5,15,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.18824746,6,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.666812736,6,2,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.16942762,5,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.962982068,5,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.644942718,6,2,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.084053881,3,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.144604102,6,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.066305606,5,10,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.28686742,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.9999472,6,2,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.034710137,6,1,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.83386866,5,1,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.220340627,5,4,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.015797132,5,12,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,1.276839696,6,8,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.515307618,5,12,2,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.183981498,6,5,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.142055986,6,14,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,0.749660764,5,4,1,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.98175751,5,10,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-0.309260492,6,5,1,1,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
47,0,-1.121292622,2,4,2,0,4,-1.239272311,0.599242303,0.005429471,1.267679666,0.958509678
48,1,-0.200213159,5,2,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.651291224,7,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.080147118,6,4,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.973866398,7,4,1,0,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.778555985,6,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.604553696,7,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.030994635,6,13,1,0,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.723812088,6,4,2,0,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.416656458,2,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.294017748,6,4,1,0,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.295575921,4,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.558683258,6,4,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.105593234,4,4,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.184946201,6,12,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.450202659,6,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,1.043175235,6,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.436944899,5,4,1,0,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.276452913,5,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.445195586,5,13,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.305140309,5,4,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.424746136,6,4,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,-0.869968062,2,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.43842458,5,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,1,0.879517073,6,3,2,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,0,-0.249752607,2,14,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
48,0,0.021178858,5,4,1,1,3,0.173423617,-0.012431093,-1.244479597,0.613755804,-1.125240758
